"";"FATEXP_10";"FATEXP_11";"FATEXP_13";"FATEXP_14";"FATEXP_15";"FATEXP_16";"FATEXP_17";"FATEXP_18";"FATEXP_19";"FATEXP_20";"FATEXP_21";"FATEXP_22";"FATEXP_23";"FATEXP_24";"FATEXP_25";"FATEXP_26";"FATEXP_27";"FATEXP_28";"FATEXP_29";"FATEXP_31";"FATEXP_32";"FATEXP_33";"FATEXP_C";"C_DEFL";"DIVIZ08";"DIVID08";"DIVIE08";"DIVIZ10";"DIVID10";"DIVIE10";"DIVIZ11";"DIVID11";"DIVIE11";"DIVIZ13";"DIVID13";"DIVIE13";"DIVIZ14";"DIVID14";"DIVIE14";"DIVIZ15";"DIVID15";"DIVIE15";"DIVIZ16";"DIVID16";"DIVIE16";"DIVIZ17";"DIVID17";"DIVIE17";"DIVIZ18";"DIVID18";"DIVIE18";"DIVID19";"DIVIZ20";"DIVID20";"DIVIE20";"DIVIZ21";"DIVID21";"DIVIE21";"DIVIZ22";"DIVID22";"DIVIE22";"DIVIZ23";"DIVID23";"DIVIE23";"DIVIZ24";"DIVID24";"DIVIE24";"DIVIZ25";"DIVID25";"DIVIE25";"DIVIZ26";"DIVID26";"DIVIE26";"DIVIZ27";"DIVID27";"DIVIE27";"DIVIZ28";"DIVID28";"DIVIE28";"DIVIZ29";"DIVID29";"DIVIE29";"DIVIZ30";"DIVIZ31";"DIVID31";"DIVIE31";"DIVIZ32";"DIVID32";"DIVIE32";"DIVIZ33";"DIVID33";"MIGSZ_1";"NONDUNAZ";"NONDUEST";"ENERGNAZ";"ENERGEST";"MIGSZ_2";"DUREVNAZ";"DUREVEST";"MIGSZ_3";"INVESNAZ";"INVESEST";"MIGSZ_4";"INTERNAZ";"INTEREST"
"2008q6";14,594309;21,203413;46,5257169;48,504411;61,8978871;16,8652997;31,3355001;21,7773708;17,929477;36,1685759;27,3355324;49,3274447;26,2492919;36,0451672;44,0908279;49,4950605;54,9048447;70,3464443;51,5041975;48,4502397;67,0092372;20,3987044;38,210852;121,042745;66,3410923;152,650908;76,4220757;82,3095414;104,126004;76,4299576;112,416371;104,626299;79,9646506;101,633385;123,597349;92,6052971;112,088184;143,961958;90,8358178;79,1551186;101,295284;69,3521665;128,991353;169,980882;107,548863;96,6475109;104,460717;88,1812683;156,462788;153,580155;144,359674;138,468812;101,818875;124,848526;99,0656777;76,4584406;94,0778948;72,6441939;100,495284;118,950235;96,1940032;103,77169;168,690462;98,0717248;132,781191;166,913552;121,812883;108,453573;152,836217;106,311464;96,1117541;106,366786;95,04581;123,099883;138,490024;104,438533;104,833033;150,252605;108,368892;120,576431;106,165846;90,0796876;96,7649025;111,839424;147,872167;95,8384775;89,6291226;110,61607;74,4962106;103,807548;106,811631;88,2392697;109,402773;78,8108043;138,432482;138,627404;117,663952;148,095541;101,148026;105,80579;126,176524;104,936984;111,171362;139,87302;103,729801
"2008q7";15,2916227;20,335227;47,0032526;48,6209929;62,240489;16,9778947;32,2324504;21,2259983;18,5454231;34,485624;29,6724095;49,9545969;26,2339461;37,0782156;44,7960361;45,2488499;54,62456;68,585053;51,0090166;50,2891495;66,1415886;31,2805961;36,7376509;117,841231;71,7625967;159,076671;73,5047269;78,7064499;99,5240836;78,007028;109,305428;106,183129;74,8005045;96,4838462;117,590435;90,1175872;105,144585;134,439864;87,9900251;81,0221774;104,18453;70,1898861;125,352535;163,776306;106,356994;95,8217344;99,5959613;89,6385189;140,70683;146,219328;135,554982;141,706416;94,7301918;124,608659;89,9750787;83,8930839;88,9742135;74,6679071;98,4395516;115,260082;95,0410061;100,81545;162,971794;95,9815511;136,021309;160,519446;121,479526;109,405007;152,670383;110,53124;103,740691;124,674016;93,1888786;116,782777;140,148749;105,220402;99,8920713;139,21568;91,3059564;116,603241;110,215231;91,5037216;95,4816431;112,319289;143,362216;101,29415;85,0407896;106,926614;70,8726058;138,794141;106,498641;86,4937195;106,712811;78,9648543;143,014112;157,54548;120,130148;142,11746;102,287724;105,566276;126,41162;92,210538;109,716751;136,247683;101,538848
"2008q8";14,93732;19,8418675;49,1681375;48,3317548;62,273139;14,7726021;31,7226255;21,274655;20,4416525;35,9756779;29,668262;50,183058;26,4943863;37,7798965;43,1792139;47,1052321;55,89121;68,6905199;56,6910498;50,5894811;69,4105815;19,5828968;37,5248888;113,130771;95,6020652;150,687238;93,8384785;81,3493035;99,1657891;74,2939719;118,966287;105,308458;74,6605871;90,3215815;90,8540725;84,1131805;101,079859;130,150351;83,4614718;63,3633374;97,8558772;66,7155619;106,738159;154,522764;78,8896572;94,6813785;103,771959;90,3782756;139,260917;148,418824;134,006954;128,761233;101,084299;122,629999;97,3409909;76,9906895;90,9306462;79,722932;93,4482579;110,871214;91,4052479;93,415478;153,513198;87,4162084;125,589506;153,933646;111,595413;96,9033571;145,793527;89,8807768;101,139597;116,122353;93,8382837;115,811335;133,452751;105,137366;92,1235289;128,425368;88,3967973;97,2399078;76,4248253;79,0271872;118,034169;92,0522955;121,317532;83,4229064;80,1347639;87,3937778;71,9288908;89,0589427;147,677323;83,5832316;106,491947;76,0967383;128,768359;148,341825;111,91788;137,432915;99,3588794;93,7876152;129,580535;86,2906357;103,060006;129,265856;97,7573195
"2008q9";15,428417;20,7820781;45,8844316;48,8613143;62,1424548;16,1311374;31,8421795;21,0796869;18,6202489;35,8665801;28,6374076;49,0105466;25,6498075;35,9284983;44,2740614;47,8779443;55,2917067;68,1338573;49,0473671;50,0531124;66,8366929;23,1314486;36,9674528;114,510457;88,85481;157,894356;77,9039948;75,0284847;99,2224956;73,6575;92,8453647;106,6767;77,2546013;92,650864;117,831261;88,3828863;103,723092;134,302385;88,7766305;67,1014689;99,24226;67,676681;109,472919;158,978159;91,6880543;102,431969;101,465501;89,0500775;136,861402;148,541212;138,336334;129,191442;102,129419;118,155619;92,6584272;78,1660417;91,6881081;74,0053534;92,0219117;115,211684;93,6426079;94,8074541;165,017536;93,9031018;126,02497;156,112639;113,271279;107,9372;146,254621;108,053412;102,050664;106,862904;87,4507051;110,57883;129,142244;100,076697;94,2581288;144,608798;90,0455011;103,884148;106,647288;81,4530527;92,5246897;110,858631;137,152422;92,292351;85,0613673;107,091011;69,3198369;110,86167;133,857325;81,744087;106,477549;77,7869663;129,109038;133,634392;118,108992;140,898595;98,1503774;97,5054095;124,123724;90,6493655;106,093811;132,410814;98,2690213
"2008q10";15,8969452;20,6380346;47,4178742;48,5927209;62,3748492;16,0604945;31,5517216;20,4670266;17,4961986;34,2358289;26,6119174;49,88921;25,9759719;36,3133825;45,4452482;48,4708971;54,4493622;68,0821095;50,6492049;53,8086452;65,6609599;16,8764788;37,7250915;111,540092;74,5991011;159,719063;67,8318164;81,6111509;98,5871428;78,2279091;93,1599305;104,893697;74,5968544;93,0457492;113,942265;89,7798685;94,2947002;128,791821;85,4574327;65,9732021;98,8645897;68,5814528;105,920092;154,097434;88,4901827;95,888586;96,3499974;81,9547795;136,178514;151,903126;135,899382;116,403086;86,6552126;113,192511;81,2581091;75,2080912;93,968616;68,4319097;91,0413491;106,784776;89,3323383;92,2665843;158,570101;91,7963369;106,45454;134,702598;102,968028;107,707222;138,812701;103,860285;93,3297934;115,435671;98,4108675;111,538579;128,874611;99,2963212;97,8083986;137,960603;87,2524978;97,396098;96,8507721;77,6074169;89,8504763;112,656561;137,854314;109,202361;76,2268329;108,659636;68,3307766;84,2208181;138,882365;81,9219384;106,552498;77,2066857;115,346166;111,522027;123,659607;140,296373;102,294282;96,0463228;116,780155;89,6692307;99,9748035;125,514132;93,9351433
"2008q11";16,2404584;20,3277565;48,0606139;49,2147567;62,2885096;15,2034707;32,2728844;21,8112127;15,2835;32,4809531;26,6347129;48,9682698;26,4330776;35,6007788;46,0318037;50,2674146;54,0089853;68,5977025;49,5334299;49,5120246;66,0150531;20,7837617;36,5703975;104,68918;60,3412844;142,09322;63,3183792;74,0127488;96,2116883;77,9151543;84,1604882;103,057739;74,7058719;92,758665;111,138165;91,213294;111,703535;125,878748;88,7336547;68,4792319;101,697151;69,952739;93,6984204;148,469292;81,1558701;91,8843901;94,0083742;82,7095029;134,618418;137,548382;135,916585;107,77248;68,551556;103,91007;69,0213735;71,8357965;89,7766728;67,0865285;87,2740641;103,700639;84,5262708;91,5931388;149,286595;88,6728829;92,6167136;120,001003;89,5543792;100,417178;128,260775;98,6133538;95,42194;101,705055;92,5115433;102,238206;125,681105;91,2853329;88,1494062;120,336794;85,8987618;81,4302296;83,8673325;64,1089928;82,5162661;109,274387;132,356731;88,1722353;79,0257975;105,398166;65,6191179;86,6613553;139,924566;81,7381429;104,170534;78,5783123;106,186427;82,2839634;114,972434;132,064938;88,8121892;86,625351;114,939899;79,7240161;88,688243;114,30396;84,4359071
"2008q12";15,8529417;20,7532535;45,4884505;49,1230749;63,2882849;17,8356971;33,025377;21,5853938;10,6444343;33,6495749;27,5114427;47,4791739;26,5805396;37,0384878;49,1821902;48,1869118;49,9308488;69,3270304;54,3296134;48,4330804;67,0800567;21,9642147;37,5676461;101,40437;49,4134036;142,208493;63,369485;81,7362935;98,3335044;75,9824017;99,986305;104,95658;76,8726946;80,1712815;108,009648;76,8421144;115,377494;132,253577;91,9700978;68,1320364;96,0424606;66,1952223;93,3193525;133,621049;88,710672;96,6702017;93,724625;84,3291396;134,985151;148,827638;141,697418;95,9656003;69,6487592;88,5133793;65,0409391;73,4511215;91,5922557;70,6803522;82,6567619;101,877625;76,7714993;86,4108664;141,770333;85,665802;73,4275795;89,8458584;76,682632;115,157163;112,156711;109,584827;105,566222;107,894502;93,7335108;96,9996931;130,365348;80,0859926;93,0084798;114,168631;83,6842763;65,1536771;67,7234545;63,2223359;117,737614;111,419707;136,51319;88,9588918;75,2698076;99,4218087;64,3838045;88,210173;131,712601;86,3887735;106,421738;79,1473835;94,064642;66,7215238;112,272012;135,141161;86,4187741;94,5442458;104,205964;84,9089014;81,0484574;107,425869;78,1060299
"2009q1";14,7612271;18,9579792;47,1628933;48,9971953;63,9251976;15,2682349;31,8862783;20,8575741;13,560591;31,1548769;26,2349506;47,6603547;26,2517713;35,4356726;47,3440195;48,6593135;54,416626;67,1570176;47,4290887;42,7760601;69,6529323;19,7094937;35,1585648;98,6910437;70,5832535;140,53398;58,2501005;79,1613353;98,3628993;73,9662847;85,3638581;105,657385;70,4436959;80,8415606;100,921142;75,3067054;102,73544;132,925657;87,9040601;105,682789;91,7960672;81,4839432;89,7966959;132,087911;74,4611984;97,30818;96,6267533;87,1547261;133,602238;140,485203;130,384405;95,0198023;59,6633508;91,0650372;60,7012508;80,0011631;90,7160899;67,0603452;80,2780306;95,1320573;73,2537853;86,1146595;135,138113;76,0006859;71,2656;88,0028538;67,381616;87,6728696;110,544141;88,8636443;88,1435276;108,425134;88,2030052;92,8018759;108,090612;79,2929334;83,1321978;116,568004;73,6158135;59,6698767;71,5979104;49,3425545;90,9700916;86,4346337;134,03025;69,6424629;81,3433582;95,1809723;71,9471204;74,4366194;125,415966;87,9667495;105,609082;78,4842133;94,5269565;64,9701513;97,3559843;128,796653;81,8646331;73,6056203;104,314899;68,9488744;77,880743;103,387495;72,4482581
"2009q2";14,4482402;22,1832957;45,9528099;48,9434799;63,884305;15,3320776;31,2312024;22,626971;13,8793918;31,5513197;27,6589067;48,650343;24,602203;36,7761016;45,4238618;46,029631;53,4994609;68,1911309;47,245944;45,2753695;68,8585155;15,7212877;35,4602542;98,0526452;79,7262431;138,429149;64,6206542;73,9465548;95,1257382;70,7072285;89,7544759;91,4006417;74,9246547;76,2765531;98,0481319;70,7500828;103,606517;131,680243;88,8171844;95,5066939;96,1024245;78,5156409;79,825405;129,64178;73,8946681;92,8812869;92,5198703;81,131341;127,606526;133,252733;138,159267;90,3630453;67,3379837;93,3498451;63,3658361;77,5936635;92,6902842;73,1538758;77,8798596;91,9284463;72,4258613;83,6888868;142,985724;75,6172907;63,4488292;79,5860652;62,6217322;85,7518208;112,417172;82,4479789;74,9014045;107,685064;79,3543631;88,3939655;114,453902;76,5135905;71,8763229;105,617964;73,4965478;64,8790123;74,9370833;51,1976081;97,0004509;88,3718525;130,670336;75,7989951;80,7801972;94,8384875;66,9482728;85,0153555;118,026526;85,5510722;103,164812;78,6271535;90,8433309;62,9148345;100,407531;128,60973;81,6872914;71,4212928;104,155425;66,9614532;75,0809234;100,383233;70,2121082
"2009q3";14,4810797;18,5602258;45,9860967;48,431082;58,6635274;14,9264085;31,9687537;20,1503542;14,173891;29,8479315;24,711745;48,0783154;23,7342515;37,3064362;53,3851119;45,886308;53,6097574;69,3408359;45,5833468;43,3896792;65,7882688;17,5030063;35,0485939;96,1012818;66,8424074;139,265487;57,0575269;74,3193316;95,3239009;70,9686011;81,1195861;103,508961;65,9851274;75,9589999;97,2124272;71,5552759;86,012476;121,116067;72,6145163;76,2566524;95,3959572;58,2607057;75,8571155;126,272272;69,384425;93,7998077;90,4687206;81,8990095;121,112112;135,606649;110,198792;86,9838145;59,1497693;94,4933435;59,1979839;69,6817448;89,7205052;60,4507694;74,6142037;90,8247719;70,0367863;79,1481945;143,24201;71,570182;53,2051546;75,1406327;60,1067378;92,7143331;98,6557044;98,7155251;77,4010036;103,510192;78,3493939;87,8255286;110,221987;74,7506373;69,5490607;105,288434;73,9786476;68,8657159;85,9903532;53,8138683;76,2410504;87,0789509;133,140052;71,7646512;77,8724016;102,206638;62,0605988;91,8657822;118,285935;73,6445328;100,868686;66,2309757;87,2532923;65,5929422;96,2789044;132,109513;77,0172701;74,3436462;101,846324;71,2234486;68,1970109;98,2240308;68,0570122
"2009q4";14,3017711;18,8524005;45,0327671;49,4905096;59,522643;14,6649056;31,0215004;19,8650484;14,5202462;32,0275484;27,2146334;47,4131846;24,7395445;37,221464;49,3164881;50,806366;52,8467979;68,8718519;33,5185069;44,7745767;66,1921321;18,2913026;33,8962518;97,5065132;65,3265126;136,738792;57,7289409;74,7866367;94,7786283;70,8553266;82,9508206;106,672046;69,0043874;76,1088014;99,5995224;70,7951565;86,9748617;111,942699;74,9687346;58,3373396;74,9307053;54,3791295;75,8992114;126,721578;66,8743094;86,9852421;88,8443655;77,8655918;117,792817;127,399518;109,764858;87,2153882;63,1676141;91,4179784;61,9744609;81,0664617;95,2713303;72,1917101;73,2632644;91,5651482;70,4479959;79,3666464;141,633202;73,9390994;52,6334555;71,8710593;56,4032415;78,480611;100,981653;82,5669474;86,1097591;100,674907;90,0635118;86,8754707;107,477766;74,4334141;69,2915018;103,457575;72,9416275;64,9846153;102,126572;48,4459883;130,534758;101,15601;133,662685;76,5395133;72,8046981;100,591955;64,5640622;86,4615139;120,642251;74,5011611;99,9854062;67,2231437;88,4238825;66,0443521;97,1527308;131,53548;78,1550828;74,5256222;125,102247;67,7686162;69,8897846;95,7967233;67,3893075
"2009q5";14,3932953;19,4080952;45,3889812;47,7923675;60,2016846;14,9630503;31,4123381;21,5028926;12,8207429;33,1400003;25,8950333;48,3890191;24,1002696;38,5916324;48,0381023;47,6091566;52,1520882;68,5056217;43,2941311;43,9906841;64,2144373;23,8060807;35,4583068;96,1078862;61,4696415;139,598971;55,074881;72,3886045;95,1458776;72,061698;87,083422;105,536197;74,0156148;74,7555459;97,404933;69,6269598;80,9279879;116,209261;68,7751087;60,8278324;78,4965868;57,4980412;73,4456653;126,444202;67,4486582;91,2524731;91,2793685;80,600708;121,76692;125,211306;118,3959;92,4562008;66,7407436;94,4143311;68,1737885;69,1256635;93,274834;65,9329424;78,5781143;93,1422059;73,510641;79,8182232;146,939427;75,221192;56,7991253;71,2134984;58,628408;79,0160604;104,56504;83,0272631;81,9264315;105,793817;81,2293792;86,1803791;109,05476;74,1451472;65,8933784;97,9726482;71,9278615;66,0870048;91,1046691;54,6516446;97,3234078;99,6045476;130,90588;72,7562681;72,7209607;101,441759;57,790238;106,842637;119,21177;72,4144163;100,250969;67,5439553;91,7690736;62,0567774;98,4893608;129,54022;75,6233871;71,1443062;100,773769;72,6504713;71,2246795;97,493218;70,0524122
"2009q6";14,3745332;19,8263227;44,9194147;48,5090435;60,1009159;15,2734617;31,4603563;19,2684721;14,8406934;31,1633649;25,8940047;47,7848279;23,943869;35,9344709;47,6946405;46,0854202;51,5905821;65,9833855;49,0536891;47,7492385;65,8882179;19,720222;34,7601493;94,9822082;82,0370077;144,136292;65,7622251;71,9791274;96,1498546;71,36703;78,8691815;106,109327;73,3379229;73,9735345;95,4090804;67,5132576;90,5992166;115,695559;74,3581181;65,1193241;83,3022916;58,1662695;73,6302353;125,500452;70,8734325;90,5956594;89,2810311;79,6445516;122,592265;150,788429;120,579234;91,3020841;71,8972512;99,1903984;64,5658847;68,8651359;95,2171959;67,069392;75,669431;96,062393;73,0341236;78,5035054;144,176807;73,6641456;58,9265522;78,1787926;59,0794341;78,3982443;102,407816;80,7971278;85,4346621;110,645321;83,6486932;80,0001502;109,248479;70,4778115;63,3884137;102,50894;62,1949389;65,7281198;81,5673949;59,4731647;72,1700565;99,0928864;125,557146;78,1769311;78,6463128;99,8400569;61,8106986;118,307579;127,665982;73,7901627;102,039868;68,6743301;91,4828173;74,7233137;97,6731466;125,209516;77,3276736;67,9416202;101,128552;65,4418168;71,435285;98,3885581;68,4240046
"2009q7";14,6434834;20,0110734;46,0722445;48,524615;60,9408608;15,3415904;31,3659264;21,6781659;15,3286784;33,4179242;24,3227377;49,0979719;24,6906394;36,7623491;47,0153813;50,0989589;52,9073979;66,7091697;43,4344859;44,6189237;66,9670563;17,6245045;35,2004268;97,8710019;81,8440523;132,385375;66,9454338;73,4851039;95,4444585;71,6377857;82,0875215;102,388487;70,9089787;79,4423207;98,7097523;72,0381921;98,5924807;122,458117;78,3317243;74,6699716;84,3277268;61,9728171;80,6478841;127,750766;73,062002;87,138792;91,6314459;81,9308968;127,156957;132,278818;125,414347;90,446289;73,613212;96,9879345;69,4827774;68,294202;92,3311658;60,4285701;77,6193106;93,4649143;73,5509126;81,1478385;140,852857;75,6610681;62,0247741;80,0000008;61,2570129;82,8872045;107,587625;81,2619889;77,5740382;98,5834261;80,0922333;89,6962347;110,658847;78,2968655;71,21528;102,744607;65,9216333;71,251213;93,3117875;58,3794154;76,1500607;96,7044094;132,057548;74,0608976;81,2712867;96,9873674;65,5368282;71,7919475;124,636495;79,7041659;101,404212;71,4640912;91,6706015;80,0747914;102,201267;132,628488;79,7092013;72,4313679;102,337764;66,0875447;75,0088676;99,6222587;72,1110941
"2009q8";15,3154583;19,1576818;45,8836714;48,5481288;60,5475084;14,9219693;32,3204036;21,2517119;15,6106079;33,0790537;26,2320646;49,2749984;24,3622933;38,9539491;45,5387425;49,036252;54,4989164;65,2588871;44,0229406;44,1597106;66,8085244;16,7895045;34,3258603;96,1136797;103,318212;117,745523;77,0091628;70,8081494;90,5269048;71,1683407;84,8527071;105,726043;71,1700856;67,3305759;76,1987692;60,4292743;89,4214542;118,78891;74,5534206;72,8872379;90,8257758;67,0014587;64,3429512;126,443883;69,2489739;85,1072091;86,7821063;80,8800061;118,49119;123,207534;115,191363;95,0381071;74,3357331;97,1474322;71,0280248;76,2244049;96,5678958;68,0434976;74,5687903;89,9502819;72,7741718;69,3745667;134,059536;66,1863577;52,5980129;69,0210463;55,8340641;81,0200215;103,425425;80,2842944;74,4407049;96,0136175;78,2473987;81,995254;94,8467113;70,5785165;57,5493266;98,0154852;59,5267905;64,1249825;91,281934;57,5985852;76,4016186;74,6760718;123,046358;58,0867592;57,6556983;79,174322;54,3076906;62,8602018;152,525567;77,9569681;99,3658945;71,2308201;95,669296;81,4818325;85,2381125;125,141286;66,7635027;62,7334431;104,747199;63,304537;70,0909308;96,4949682;70,1379333
"2009q9";15,1359522;20,9781008;45,5014279;47,6956276;55,0259161;16,5142236;31,5870609;20,4861042;17,0347995;33,7138643;26,7437128;49,4948892;24,939639;42,2530597;45,5209576;47,9304331;54,0365073;69,0983073;45,0229924;45,0452662;65,2133069;18,6815337;37,2975781;100,684327;75,3236498;130,224629;73,1327071;75,7935073;94,9895985;72,6705363;89,9221692;98,9811985;73,3393893;79,0993505;100,400955;73,4466378;87,3104527;112,046426;69,2408707;65,5428134;98,3380506;58,6734513;80,2381059;125,905042;74,1779041;92,1173982;92,6529296;82,9008801;116,265814;128,021444;113,697636;95,5879969;78,2910062;101,335829;74,7003549;81,3974499;94,4555202;68,7385089;80,7237482;95,7498203;78,0599484;79,1757256;135,091532;74,858373;69,8044289;82,9109719;75,0124238;80,3178129;108,060521;78,5445037;67,2313835;107,891324;88,0155553;94,2944334;104,299929;79,8595495;80,0880887;105,021866;72,3169212;75,3319103;96,2610838;61,7812812;106,402968;82,2736315;125,211546;70,2050954;77,7336528;102,931627;61,9940205;94,5481909;144,226028;77,9861823;101,148677;69,0599037;95,7203928;88,7408048;96,3520569;125,735345;77,3576015;78,4074379;108,484106;79,9316622;78,8602933;99,6164386;75,7752506
"2009q10";15,0992296;20,4411549;45,5169969;48,3449442;61,0926846;16,5304514;31,1938131;20,6125268;15,2020151;34,2209187;28,6706973;49,2888056;25,4731614;38,5632183;44,6122177;48,6462983;53,2873424;65,5782954;43,6288799;46,4374459;65,60449;15,5759491;35,520611;98,0604665;86,2370855;129,028197;91,4119122;71,935953;93,2134022;71,5200637;86,7506856;104,428964;73,9538992;82,3407586;104,451379;75,8882589;94,7706604;109,447549;72,7658105;60,692061;71,4518846;56,0687282;88,6002463;127,185304;76,812806;93,6218421;93,4719987;80,9425951;117,619155;127,661842;114,434244;98,5960393;75,5620944;96,7522496;72,0206424;75,5994256;96,1017842;75,9931436;79,2085567;94,803748;77,8359488;85,1207467;139,638719;78,2927009;74,4771919;86,704454;75,3266786;78,0904478;102,985448;78,2510646;79,3428785;107,489061;82,0142044;90,3357573;109,736004;80,6042421;63,5697698;103,855088;62,168338;73,8140792;98,1174785;61,5368936;85,9448563;89,5582856;127,132114;75,7131173;80,3476335;104,525433;64,8359756;90,9907572;128,57702;76,0656973;99,6139832;70,2455882;97,6668463;78,0105632;102,010487;126,832412;80,4328911;70,5479256;102,849301;66,9665998;80,8515356;101,399797;77,2726956
"2009q11";15,1863068;21,5059402;45,2097804;48,1022569;60,8677728;16,2826947;31,8811625;20,475871;16,8782513;34,5987018;28,6043777;48,5415252;25,696981;37,6541915;46,5820466;48,8715925;52,651714;66,0712692;46,8175972;45,1445792;65,4223416;16,2014397;36,2492112;98,1782104;72,0022598;128,018021;68,0188364;70,2321015;92,9429792;71,5283658;91,4122376;101,749138;77,3085911;83,114365;101,942056;73,2680068;93,6253815;114,598522;76,7246579;61,5231423;77,8232592;56,2828072;88,6447106;129,359353;75,4831776;93,6877486;92,2786491;82,8904946;119,243368;131,131863;116,880175;96,7391671;78,8881302;102,718783;77,3703257;81,2502516;97,6228056;77,7941009;79,2101061;97,353841;77,5229865;82,2649521;136,897613;77,4501394;74,4553052;88,5699331;74,241845;78,7771986;104,304948;79,6424353;79,0840869;110,809304;87,7564251;91,844645;113,618161;80,513114;69,1497006;118,385661;75,3725289;75,7113052;90,5270933;60,9805823;79,4406853;92,7058327;132,894824;74,6486465;79,7789421;103,175683;63,4259838;93,4990028;125,376608;77,2762416;100,94516;71,749801;96,1968131;86,4649537;96,9459528;131,005123;77,220324;73,8850425;106,944452;71,0915372;80,5824219;100,982171;76,7372248
